ጥቅም,1
ሄራክሌውፖሊስ,1
ግሪክኛ፦,1
ἡρακλεόπολις፤,1
ግብጽኛ፦,1
ኸነንነሱት,1
የጥንታዊ,1
ግብፅ,1
በመጀመርያው,1
ጨለማ,1
የ9ኛውና,1
የ10ኛው,1
ሥርወ,1
መንግሥታት,1
በቅብጢኛ,1
ስሙ,1
ህናስ፣,1
በዱሮ,1
አረብኛ,1
አህናስ፣,1
በዘመናዊ,1
አረብኛም,1
ኢህናሲያህ,1
ተብሏል።,1
ዛሬ,1
ፍርስራሹ,1
የቱሪስት,1
መድረሻ,1
ሆኗል።,1
ጉባ,1
ላፍቶ,1
በአማራ,1
ቅንቡርስ,1
የት,1
ትሄዳለህ,1
መተማ,1
ትደርሳለህ,1
ልብማ,1
ልብፈቃድ,1
ካለ,1
አንድን,1
ማስፈጸም,1
እንደሚቻል,1
የሚያሳይ,1
ጄን,1
ሌንግተን,1
እአአ,1
1922,1
ታዋቂ,1
አሜሪካዊት,1
ደራሲ,1
ነች።,1
በዋናነት,1
the,1
transcendental,1
murder,1
በተሰኘው,1
ስራዋ,1
ትታወቃለች።,1
ይዩ,1
‎የአሜሪካዊ,1
ደራሲያን,1
ዝርዝር,1
አልበከርኪ,1
albuquerque,1
የኒው,1
ሜክሲኮ,1
በ1698,1
በስፓኒሾች,1
«አልቡርኬርኬ»,1
ተብሎ,1
ተመሠረተ።,1
ነብር,1
ባየለበት,1
ድመት,1
ይኮርታል,1
ታርውም,1
በኮሪያ,1
የነገሠ,1
ንጉሥ,1
መጽሐፍት,1
august,1
ምንጊዜም,1
ልደገም,1
21,1
ገብረሀና,1
የማይለመድ,1
ለምደው,1
ብቅ,1
ሳይሉ,1
አያድሩም,1
አምሽተው,1
ቆይተው,1
ይተኛሉ።,1
ትንሽ,1
እንደቆዩ,1
እንደገና,1
ያምራቸውና,1
ምንም,1
ሳያሰሙ,1
እራቁታቸውን,1
ሊሄዱ,1
ሲነሱ,1
ወ,1
ሮ,1
ነቄ,1
አሉና,1
«አንቱ,1
ወዴት,1
ኖት,1
በጭለማ»,1
ወይዘሮ,1
ሲጠይቋቸው።,1
«ቆዪ,1
እስኪ,1
አንዴ,1
ደግሜ,1
ልምጣ»,1
«ታዲያ,1
እራቆት,1
ተኩኖ,1
የሚደገም»,1
«ምን,1
ላድርግ,1
እራቁቴን,1
ሆኜ,1
እንኳን,1
ብትሰማኝ»,1
እርፍ።,1
አንታናናሪቮ,1
የማዳጋስካር,1
የሚኖርበት,1
የህዝብ,1
ቁጥር,1
1390800,1
ይገመታል።,1
ከተማው,1
18°52′,1
ደቡብ,1
ኬክሮስ,1
47°30′,1
ምሥራቅ,1
ኬንትሮስ,1
ተቀምጦ,1
ይገኛል።,1
የ1966,1
እኤአ,1
ፊፋ,1
፰ኛው,1
የፊፋ,1
ከሐምሌ,1
፳፫,1
፲፱፻፶፰,1
በእንግሊዝ,1
ተካሄዷል።,1
ምዕራብ,1
ጀርመንን,1
ለ,1
፪,1
በፍፃሜው,1
ጨዋታ,1
በመርታት,1
ለመጀመሪያ,1
ዋንጫውን,1
ወስዷል።,1
መጋቢት,1
፳፪,1
የዓመቱ,1
፪፻፪,1
ኛው,1
ዕለት,1
ዓመቱ,1
መፈጸሚያ,1
ድረስ፣,1
፻፷፬,1
ሲቀሩ፣,1
ዮሐንስ፣,1
ማቴዎስ,1
ማርቆስ,1
፻፷፫,1
ይቀራሉ።,1
ታሪካዊ,1
ማስታወሻዎች,1
፲፱፻፲፮,1
ልዑል,1
አልጋወራሽ,1
ተፈሪ,1
መኰንን,1
የባርያ,1
ነፃነትን,1
ደንብ,1
አቆሙደነገጉ።፲፱፻፳፪,1
በዋድላ,1
አውራጃ,1
በሚባለው,1
የራስ,1
አሥር,1
በንጉሠ,1
የጦር,1
በራስ,1
ሙሉጌታ,1
ከሚመራው,1
ገጥሞ,1
ተመተው,1
ሲወድቁ,1
ሠራዊታቸው,1
ሆነ።፲፱፻፳፰,1
በቀዳማዊ,1
አዝማችነት,1
ከኢጣሊያን,1
በማይጨው,1
ገጠመች፲፱፻፶፫,1
የዓፄ,1
መንግሥት፣,1
የታኅሣሥ,1
ግርግር,1
ሜጀር,1
ጄኔራል,1
መንግሥቱ,1
ንዋይ,1
በተሰቀሉ,1
ማግሥት,1
በተደረገው,1
ሹም,1
ሽር,1
አክሊሉ,1
ሀብተ,1
ወልድ,1
ሲሾሙ፣,1
በጊዜው,1
በሎንዶን,1
አምባሳዶር,1
መኮንን,1
የንግድና,1
ኢንዱስትሪ,1
ሚንስትር,1
ተሾሙ።,1
የ,1
ስድሳ,1
ስድስቱ,1
አብዮት,1
ሲፈነዳ,1
አክሊሉን,1
በመተካት,1
ከ,1
ሦስቱ,1
የንጉሠ,1
ሦስተኛው,1
አገልግለዋል።፲፱፻፷፩,1
የታላቋ,1
ብሪታኒያ,1
ሚኒስቴር,1
ሃሮልድ,1
ዊልሰን፤,1
በናይጄሪያ,1
ስለተቀሰቀሰው,1
የእርስ,1
በእርስ,1
ከቀዳማዊ,1
ከአፍሪቃ,1
ድርጅትጋር,1
የሁለት,1
ውይይት,1
ለማድረግ,1
አዲስ,1
ገቡ።,1
በታሪክ,1
ኢትዮጵያን,1
ከጎበኙት,1
ሁለት,1
የብሪታኒያ,1
ሚኒስትሮች፣,1
ዊልሰን,1
የመጀመሪያው,1
ናቸው።፲፱፻፷፫,1
አየር,1
መንገድ,1
ከአዲስ,1
ፓሪስ,1
የመንገደኛ,1
መሥመር፣,1
የመጀመሪያውን,1
በረራ,1
አከናወነ።,1
ልደት,1
ዕለተ,1
ሞት,1
፲፱፻፳፪,1
በጦርነት,1
ተመትተው,1
ወደቁ።,1
፲፯,1
፲፱፻፱,1
የወይዘሮ,1
ዘውዲቱ,1
ምኒልክ,1
ባል,1
ነበሩ።፲፱፻፺፪,1
በሆቴሎች,1
በቱሪዝም,1
የሥራ,1
ዘርፍ,1
ፋና,1
ወጊ,1
በመሆን,1
ሀገራቸውን,1
ለበርካታ,1
ሲያገለግሉ,1
አቶ,1
በቀለ,1
ሞላ,1
በተወለዱ,1
በ፹፯,1
ዓመታቸው,1
በሞት,1
ምንጮች,1
pro,1
fco,1
371536,1
annual,1
review,1
of,1
1969,1
ኢራቅን,1
ለረጅም,1
የመራ,1
አምባገነን,1
የመጨረሻዎቹ,1
የሳዳም,1
ቀናቶች,1
272006,1
የቀድሞው,1
በአገሪቱ,1
መጠነ,1
ሰፊ,1
ጉዳት,1
ማድረሳቸው,1
ይነገራል፡፡ከ600,1
ጉድጓዶች,1
በለቀቁት,1
ያስነሱትን,1
ማስቆም,1
እስከወረረችበት,1
በነበሩት,1
10,1
ከኢራን,1
ንብረት,1
ደምሳሽና,1
ሕዝብ,1
ጨራሽ,1
ጦርነቶችን,1
አካሄደች፡፡,1
የዘመኑ,1
ፕሬዝዳንት,1
በነዳጅ,1
ዘይት,1
የምርት,1
መጠንና,1
የተነሳ,1
ከትንሿ,1
ጐረቤታቸው,1
አተካሮ,1
የገቡት,1
ወዲያውኑ,1
ከተቀመጠላት,1
ለዓለም,1
ገበያ,1
እያቀረበች,1
በንዴት,1
ጦፉ፡፡,1
ሌላም,1
ሰበብ,1
ፈጠሩ፡፡,1
በድምበር,1
ከሩማይላ,1
ጉድጓዳችን,1
ነዳጃችንን,1
እየዘረፈች,1
ፍለጋው,1
አደረጉት፡፡,1
በነብር,1
አየኝ,1
ዛቱባት፡፡,1
ሠበቁባት፡፡,1
እንዳዛቱትም,1
አልቀሩም,1
አጭር,1
በሚባል,1
ያዟት፡፡,1
ሳይወሰኑ,1
19ኛ,1
ክፍለ,1
ሃገሬ,1
ነች,1
ከኢራቅ,1
መቀላቀላቸውን,1
አወጁ፡፡,1
አብዛኛው,1
የሳዳምን,1
ወረራ,1
አወገዘው፡፡,1
የተባበሩት,1
ድርጅት,1
በፀጥታው,1
ምክር,1
ቤት,1
ያለ,1
አንዳች,1
ማንገራገር,1
ለቃ,1
እንድትወጣ,1
ወሰነ፡፡,1
አስጠነቀቀ፡፡,1
ክንዴን,1
ሳልንተራስ,1
እንዲህ,1
አይነቱ,1
በፍፁም,1
የማይሞከር,1
ፎከሩ፡፡,1
ዲፕሎማሲያዊ,1
ተማፅኞውን,1
ከቁብ,1
አልጣፉትም፡፡,1
ከዓለም,1
ዙሪያ,1
ይደርስባቸው,1
የነበረውን,1
ውግዘት,1
ከምንም,1
አልቆጥር,1
አሉ፡፡,1
በተባበሩት,1
ውሳኔ,1
ታግዛና,1
የበረከቱ,1
የዓለማችንን,1
አገሮች,1
በአጋርነት,1
አሠልፋ,1
በበረሃው,1
ነፃ,1
ወደማውጣቱ,1
ገባች፡፡,1
የበረሃው,1
ወርሮ,1
ይዞ,1
በነበረው,1
ሆነበት፡፡,1
ማዕበሉን,1
መቋቋም,1
ተሳነው፡፡,1
ሳይወድ,1
በግዱ,1
ለቆ,1
የሚወጣ,1
በተረዳ,1
ከ600,1
በሆኑት,1
ጉድጓዶቿ,1
ለቀቀባቸው፡፡,1
ከቁጥጥር,1
ውጭ,1
የከረመው,1
የድፍድፍ,1
መላ,1
ቀጣናውን,1
በከባድ,1
ጥቁር,1
ጭስ,1
ጭጋግ,1
ሸፈነ፡፡,1
በተፈጥሮ,1
ያደረሰው,1
ብክለትም,1
እጅግ,1
ነበር,1
ይባላል፡፡,1
ብዙዎችን,1
ለመተንፈሻ,1
አካል,1
የጤና,1
እክል,1
ዳርጓል፡፡,1
ተጀምሮ,1
እስኪያልቅ,1
በየቀኑ,1
ሚሊዮን,1
በርሜል,1
በላ፡፡,1
በገንዘብ,1
ረገድ,1
ነጥብ,1
5,1
ቢሊዮን,1
ዶላር,1
ኪሳራ,1
አደረሰባት፡፡,1
ለ1,1
ወር,1
ሲዘልቅ,1
የመጨረሻውን,1
ጉድጓድ,1
እሳተ,1
ማጥፋት,1
uhannes,1
taye,1
የማያግዙ,1
ነው።የማያግዙ,1
ካርታሔና,1
እስፓንኛ፦,1
cartagena,1
የእስፓንያ,1
yellow,1
submarine,1
ዬሎው,1
ሰብመሪን,1
በ1960,1
የሠሩት,1
ዝንኛና,1
ተወዳጅነት,1
ያገኘ,1
የልጆች,1
ካርቶን,1
በርካታ,1
በካርቶኑ,1
ሕልም,1
ይሰማሉ።,1
በሕልሙ,1
ዘንድ፣,1
«ፔፕርላንድ»,1
«ቁንዶብርብሬ,1
አገር»,1
ከባሕር,1
የሚገኝ፣,1
ወዳጅ፣,1
አገሩ,1
በ«ሳርጀንት,1
ሎንሊ,1
ሃርትስ,1
ባንድ»,1
ጥብቅና,1
«የሀምሳለቃ,1
ቁንዶበርበሬ,1
ብቸኛ,1
ልቦች,1
ጉባኤ,1
ቡድን»፣,1
ይህም,1
ሙዚካ,1
አልበም,1
በኮረብታ,1
በአዝቴክ,1
ፒራሚድ,1
ይቀመጣል።,1
በአገሩ,1
ጫፍ,1
ያሉ,1
ተራሮች,1
ከተራሮች,1
ማዶ,1
የሚኖሩት፣,1
በጣም,1
የጠሉት,1
«ብሉ,1
ሚኒዝ»,1
ጨካኞች,1
ድንገት,1
ወረሩ።,1
በጥቃቱ,1
መጀመርያ፣,1
ታላቅ,1
ብርጭቆ,1
ሉል,1
የሙዚቃ,1
አባላትን,1
አሠራቸው።,1
ጨካኞቹ,1
በመድፍ,1
ተኩሰው,1
ፔፐርላንድን,1
በፍላጻና,1
ትልቅ,1
አረንጓዴ,1
ቱፋሕ,1
ይደብደባሉ፣,1
እኚህም,1
አደረጋቸው፣,1
ቤቱንም,1
ሁሉ,1
ከብዙ,1
ቀለሞች,1
ቡላ,1
ቀየሩት።,1
ከንቲባ,1
ሳይማረክ፣,1
«ፍሬድ»,1
የተባለ,1
መርከበኛ,1
እርዳታ,1
ለመፈልግ,1
በብጫው,1
ይልከዋል።,1
ፍሬድ,1
በሱማራው,1
ሊቨርፑል፣,1
ተጉዞ፣,1
አባላት,1
ጆን,1
ሌኖን፣,1
ፖል,1
መካርትኒ፣,1
ጆርጅ,1
ሃሪሰንና,1
ሪንጎ,1
ስታር,1
አገኛቸውና,1
እንዲመልሱ,1
አሳመናቸው።,1
በመንገዳቸው,1
የሚያልፉባቸው,1
ብዙም,1
ጉዶች,1
የሚታዩባቸው,1
አገራት,1
«የጊዜ,1
«የሳይንስ,1
«የአሰቃቂዎች,1
«የምንም,1
እዚህ,1
የጥንቸል,1
ጅራትና,1
የተራቢ,1
መልክ,1
ያለውን,1
ፍጡር,1
«ጄረሚ,1
ሂላሪ,1
ቡብ»,1
በሱማራ,1
ጉዞ,1
ይሸኛቸዋል።,1
ከዚያም,1
«የርዕስ,1
ግርጌ,1
ኮረብቶች»,1
ደርሰው,1
በጄረሚ,1
ሳቢያ,1
እሱና,1
ከሱማራውና,1
ከፍሬድ,1
ቁንዶ,1
በርበሬ,1
የርዕስ,1
እንዲያነጥሱ,1
ያደርጋል፣,1
እንዳነጠሱም,1
ቢተልስና,1
«ቀዳዳ,1
ተነፉ።,1
በዚህም,1
ባሕር,1
ዘበኞች,1
ማረኩ፤,1
በአንድ,1
አረንጌዴ,1
ቀዳዳ,1
«የአረንጓዴ,1
ሆኑ፣,1
ከነሱማራው,1
ይመልሳሉ።,1
አሁን,1
አበቦቹ,1
እሾህ,1
ሆነዋል፣,1
የሆኑት,1
ቀለም,1
በሌለው,1
ወና,1
በረሃ,1
አሉ፤,1
ያሳዝናቸዋል፣,1
ሙዚቃም,1
ተከለክሏል።,1
የሳርጀን,1
ባንድ,1
ትርፍ,1
ልብሶችና,1
መሣሪያዎች,1
ይወስዷቸዋል፤,1
ተለብሰው,1
በሙዚቃና,1
ሲታገሉ,1
ሚኒዙን,1
አሸነፏቸው፣,1
ኗሪዎቹም,1
ስጋ፣,1
አገሩንም,1
ብዙ,1
ቀለሞች፣,1
እሾህም,1
አስመለሱ።,1
ኦሪጂናሉን,1
ፔፐርስ,1
ባንድና,1
ጄረሚንም,1
አዳኟቸው።,1
ጨካኝ,1
ሳይሸሽ,1
ገደለ፣,1
በተዓምር,1
ተመለሰ፣,1
አለቃውን,1
በአበቦች,1
ሸፈነው፣,1
ጸባዩንም,1
ከጭካኔ,1
ምኅረት,1
ቀየረው።,1
ከዚህስ,1
ሁላቸው,1
በመውደድ,1
ይኖራሉ።,1
ሙሉ,1
ቅጂ,1
ከፍቅር,1
ፊልሙ,1
በሀገሪቱ,1
ሲኒማ,1
ቤቶች,1
ረዥም,1
የቆየ,1
በህዝብ,1
ዘንድ,1
ተቀባይነትን,1
አግኝቷል።,1
26,1
28,1
18,1
17,1
ደሀ,1
ቀሩ,1
